id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country,seller_address_state,seller_address_city,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,BRAND,ITEM_CONDITION,MODEL,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture
MCO571808083,MCO,Silla De Oficina Ejecutiva En Malla Negra Ergonómica,299900,,COP,1,250,buy_it_now,gold_special,2040-12-30T16:48:12.000Z,new,https://articulo.mercadolibre.com.co/MCO-571808083-silla-de-oficina-ejecutiva-en-malla-negra-ergonomica-_JM,http://http2.mlstatic.com/D_964691-MCO42757372673_072020-O.jpg,964691-MCO42757372673_072020,True,369900,MCO113544,,MCO-OFFICE_CHAIRS,,24,False,,,,,,212962423,,,False,False,,MCO571808083,"[{'id': '139', 'type': 'standard', 'amount': 299900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-09T08:06:07Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '141', 'type': 'promotion', 'amount': 299900, 'regular_amount': 369900, 'currency_id': 'COP', 'last_updated': '2022-02-09T13:10:04Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-01-05T04:30:00Z', 'end_time': '2024-01-01T04:59:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO2298', 'promotion_id': 'MCO2298', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],36,8330.56,0,COP,CO-QUI,Quindio,TUNPQ0FSTWRhN2E1,Armenia,True,me2,"['fulfillment', 'mandatory_free_shipping']",fulfillment,False,,,,,"{'id': 'CO', 'name': 'Colombia'}","{'id': 'CO-QUI', 'name': 'Quindio'}","{'id': 'TUNPQ0FSTWRhN2E1', 'name': 'Armenia'}",,,6,MAGNUX,Nuevo,40,5,0,0,1
MCO613096351,MCO,Sala De Jardín Tour,5213900,,COP,1,0,buy_it_now,gold_special,2041-08-14T15:21:08.000Z,new,https://articulo.mercadolibre.com.co/MCO-613096351-sala-de-jardin-tour-_JM,http://http2.mlstatic.com/D_801400-MCO45303454864_032021-O.jpg,801400-MCO45303454864_032021,True,7820900,MCO441820,1471.0,MCO-PATIO_FURNITURE_SETS,,23,False,,,,,,686352448,,,False,False,,MCO613096351,"[{'id': '13', 'type': 'standard', 'amount': 6406900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-04-08T00:41:45Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '25', 'type': 'promotion', 'amount': 5213900, 'regular_amount': 7820900, 'currency_id': 'COP', 'last_updated': '2021-12-13T15:37:40Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-01-05T04:30:00Z', 'end_time': '2024-01-01T04:59:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO2298', 'promotion_id': 'MCO2298', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],36,144830.56,0,COP,CO-VAC,Valle Del Cauca,TUNPQ1lVTTE2MGZm,Yumbo,True,not_specified,[],not_specified,False,,,,,"{'id': 'CO', 'name': 'Colombia'}","{'id': 'CO-VAC', 'name': 'Valle Del Cauca'}","{'id': 'TUNPQ1lVTTE2MGZm', 'name': 'Yumbo'}",,,3,RTA DESING,Nuevo,VMOD-106,4,0,1,1
MCO611823101,MCO,"Protector Sofa, Forro, Mueble, Doble Faz 4 Puestos",80655,,COP,100,500,buy_it_now,gold_special,2041-05-24T00:04:52.000Z,new,https://articulo.mercadolibre.com.co/MCO-611823101-protector-sofa-forro-mueble-doble-faz-4-puestos-_JM,http://http2.mlstatic.com/D_776149-MCO48737082780_012022-O.jpg,776149-MCO48737082780_012022,True,84900,MCO177583,,MCO-SOFA_AND_FUTON_COVERS,,22,False,,,,,,80303354,,,False,False,,MCO611823101,"[{'id': '67', 'type': 'standard', 'amount': 84900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-03T15:06:53Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '133', 'type': 'promotion', 'amount': 80655, 'regular_amount': 84900, 'currency_id': 'COP', 'last_updated': '2022-02-13T02:51:51Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}, {'id': '134', 'type': 'promotion', 'amount': 78108, 'regular_amount': 84900, 'currency_id': 'COP', 'last_updated': '2022-02-13T02:51:51Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-02-16T23:00:00Z', 'end_time': '2022-02-17T05:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1610156-MCO611823101', 'promotion_type': 'lightning'}}]",{'display_currency': 'COP'},[],[],[],36,2240.42,0,COP,CO-DC,Bogotá D.C.,TUNPQ1BVRTg0NTU0,Puente Aranda,True,me2,"['fs_threshold_mco_change_apr2021', 'self_service_in', 'mandatory_free_shipping']",xd_drop_off,False,,,,,"{'id': 'CO', 'name': 'Colombia'}","{'id': 'CO-DC', 'name': 'Bogotá D.C.'}","{'id': 'TUNPQ1BVRTg0NTU0', 'name': 'Puente Aranda'}",,,3,Dini decoración infantil,Nuevo,Protector forro sofa,6,1,1,1
MCO840889946,MCO,Grifo Ahorrador Agua 360 Flexible Cocina Lavaplatos Ecotrade,24900,,COP,1,150,buy_it_now,gold_pro,2042-02-09T00:31:32.000Z,new,https://articulo.mercadolibre.com.co/MCO-840889946-grifo-ahorrador-agua-360-flexible-cocina-lavaplatos-ecotrade-_JM,http://http2.mlstatic.com/D_601144-MCO48495708251_122021-O.jpg,601144-MCO48495708251_122021,True,32990,MCO177118,,MCO-KITCHEN_FAUCETS,,21,False,,,,,,71682486,,,False,False,,MCO840889946,"[{'id': '1', 'type': 'standard', 'amount': 32990, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-10T18:01:48Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '8', 'type': 'promotion', 'amount': 24900, 'regular_amount': 32990, 'currency_id': 'COP', 'last_updated': '2022-02-11T04:07:19Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-01-05T04:30:00Z', 'end_time': '2024-01-01T04:59:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO2298', 'promotion_id': 'MCO2298', 'promotion_type': 'campaign'}}, {'id': '9', 'type': 'promotion', 'amount': 24742, 'regular_amount': 32990, 'currency_id': 'COP', 'last_updated': '2022-02-11T04:07:19Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': '2022-02-10T22:37:14Z', 'end_time': '2043-01-01T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': 'TRM-71682486-202202101837393739:MCO840889946', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],12,2075.0,0,COP,CO-CUN,Cundinamarca,TUNPQ0NPVGFiYzZm,Cota,False,me2,"['fulfillment', 'self_service_in']",fulfillment,False,,,,,"{'id': 'CO', 'name': 'Colombia'}","{'id': 'CO-CUN', 'name': 'Cundinamarca'}","{'id': 'TUNPQ0NPVGFiYzZm', 'name': 'Cota'}",,,3,Ecotrade,Nuevo,A003729,7,1,1,1
MCO579895633,MCO,Tp-link Tapo C200 Cámara De Seguridad Wifi Día/noche Full Hd,167231,,COP,50,250,buy_it_now,gold_special,2040-08-24T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-579895633-tp-link-tapo-c200-camara-de-seguridad-wifi-dianoche-full-hd-_JM,http://http2.mlstatic.com/D_688288-MCO43308738400_082020-I.jpg,688288-MCO43308738400_082020,True,167231,MCO5844,,MCO-SURVEILLANCE_CAMERAS,MCO18593981,20,True,,,,,,170421130,,,False,False,,MCO579895633,"[{'id': '83', 'type': 'standard', 'amount': 187900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-03T16:06:53Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '57', 'type': 'standard', 'amount': 150900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-10T17:32:26Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '84', 'type': 'promotion', 'amount': 159715, 'regular_amount': 187900, 'currency_id': 'COP', 'last_updated': '2022-02-03T17:23:04Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-02-03T17:22:04Z', 'end_time': '2022-03-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'P-MCO4166001', 'promotion_id': 'MCO579895633-852e0819-5946-4244-a9c8-ed233b4d15fa', 'promotion_type': 'marketplace_campaign', 'discount_meli_amount': 7516, 'campaign_discount_percentage': 15, 'campaign_end_date': '2022-03-01T04:00:00Z', 'order_item_price': 167231}}]",{'display_currency': 'COP'},[],[],[],36,4645.31,0,COP,CO-VAC,Valle Del Cauca,TUNPQ0NBTDYyZDA0,Cali,True,me2,['mandatory_free_shipping'],cross_docking,False,,,,,"{'id': 'CO', 'name': 'Colombia'}","{'id': 'CO-VAC', 'name': 'Valle Del Cauca'}","{'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}",,,7,TP-Link,Nuevo,Tapo C200 V1,5,0,0,1
MCO618613979,MCO,Escritorio Economico Bylmo 80 Cm Wengue,155900,,COP,250,200,buy_it_now,gold_pro,2041-04-18T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-618613979-escritorio-economico-bylmo-80-cm-wengue-_JM,http://http2.mlstatic.com/D_975422-MCO45689303573_042021-O.jpg,975422-MCO45689303573_042021,True,155900,MCO177112,,MCO-HOME_OFFICE_DESKS,,19,False,,,,,,634939938,,,False,False,,MCO618613979,"[{'id': '28', 'type': 'standard', 'amount': 228900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-12T03:17:23Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '30', 'type': 'promotion', 'amount': 147900, 'regular_amount': 228900, 'currency_id': 'COP', 'last_updated': '2022-01-30T23:35:34Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-31T05:00:00Z', 'end_time': '2022-03-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'P-MCO4023001', 'promotion_id': 'MCO618613979-b49e6528-a414-4a36-b094-d78e3262b340', 'promotion_type': 'marketplace_campaign', 'discount_meli_amount': 8000, 'campaign_discount_percentage': 35.39, 'campaign_end_date': '2022-03-01T04:00:00Z', 'order_item_price': 155900}}]",{'display_currency': 'COP'},[],[],[],12,12991.67,0,COP,CO-ANT,Antioquia,TUNPQ01FRGRjNjc4,Medellín,True,not_specified,[],not_specified,False,,,,,"{'id': 'CO', 'name': 'Colombia'}","{'id': 'CO-ANT', 'name': 'Antioquia'}","{'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}",,,4,Bylmo,Nuevo,ELW762,4,0,1,1
MCO613132594,MCO,Sala De Jardín Barcelona,3832900,,COP,1,0,buy_it_now,gold_special,2041-08-14T15:21:08.000Z,new,https://articulo.mercadolibre.com.co/MCO-613132594-sala-de-jardin-barcelona-_JM,http://http2.mlstatic.com/D_707675-MCO45307159687_032021-O.jpg,707675-MCO45307159687_032021,True,5749900,MCO441820,1471.0,MCO-PATIO_FURNITURE_SETS,,18,False,,,,,,686352448,,,False,False,,MCO613132594,"[{'id': '12', 'type': 'standard', 'amount': 4709900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-04-08T00:47:17Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '31', 'type': 'promotion', 'amount': 3767920, 'regular_amount': 4709900, 'currency_id': 'COP', 'last_updated': '2021-12-13T15:37:34Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': '2021-01-05T04:30:00Z', 'end_time': '2022-02-01T04:59:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': 'INDIVIDUAL-MCO613132594-20210818141603163:MCO613132594', 'promotion_type': 'custom'}}, {'id': '32', 'type': 'promotion', 'amount': 3832900, 'regular_amount': 5749900, 'currency_id': 'COP', 'last_updated': '2021-12-13T15:37:34Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-01-05T04:30:00Z', 'end_time': '2024-01-01T04:59:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO2298', 'promotion_id': 'MCO2298', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],36,106469.44,0,COP,CO-VAC,Valle Del Cauca,TUNPQ1lVTTE2MGZm,Yumbo,True,not_specified,[],not_specified,False,,,,,"{'id': 'CO', 'name': 'Colombia'}","{'id': 'CO-VAC', 'name': 'Valle Del Cauca'}","{'id': 'TUNPQ1lVTTE2MGZm', 'name': 'Yumbo'}",,,3,RTA DESING,Nuevo,VMOD-113,4,0,1,1
MCO598160598,MCO,Set Molino De Sal Y Pimienta En Acero Inoxidable - Pimentero,59500,,COP,1,250,buy_it_now,gold_special,2040-12-20T17:51:29.000Z,new,https://articulo.mercadolibre.com.co/MCO-598160598-set-molino-de-sal-y-pimienta-en-acero-inoxidable-pimentero-_JM,http://http2.mlstatic.com/D_790449-MCO44314270488_122020-I.jpg,790449-MCO44314270488_122020,True,70000,MCO441442,,MCO-SALT_AND_PEPPER_SHAKERS,,17,True,,,,,,24840669,,,False,False,,MCO598160598,"[{'id': '23', 'type': 'standard', 'amount': 70000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-08-06T14:26:01Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '32', 'type': 'promotion', 'amount': 59500, 'regular_amount': 70000, 'currency_id': 'COP', 'last_updated': '2022-02-08T07:54:30Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],36,1652.78,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NVQjUzNzQ4,Suba,False,me2,"['fulfillment', 'fs_threshold_mco_change_apr2021']",fulfillment,False,,,,,"{'id': 'CO', 'name': 'Colombia'}","{'id': 'CO-DC', 'name': 'Bogotá D.C.'}","{'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}",,,7,KAFK,Nuevo,KFK006,7,1,1,1
MCO563871264,MCO,Puff Baúl Begônia Ottoman Multisuso Para Asiento Rayado ,38700,,COP,1,200,buy_it_now,gold_special,2040-08-26T17:20:14.000Z,new,https://articulo.mercadolibre.com.co/MCO-563871264-puff-baul-begnia-ottoman-multisuso-para-asiento-rayado-_JM,http://http2.mlstatic.com/D_613002-MCO43322024347_082020-I.jpg,613002-MCO43322024347_082020,True,89900,MCO166342,1228.0,MCO-POUFS,,16,True,,,,,,544453648,,,False,False,,MCO563871264,"[{'id': '240', 'type': 'standard', 'amount': 125978, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-04T21:18:18Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '272', 'type': 'promotion', 'amount': 38700, 'regular_amount': 89900, 'currency_id': 'COP', 'last_updated': '2022-02-08T12:44:37Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-10-25T04:30:00Z', 'end_time': '2024-01-01T04:59:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3560', 'promotion_id': 'MCO3560', 'promotion_type': 'campaign'}}, {'id': '273', 'type': 'promotion', 'amount': 41000, 'regular_amount': 89900, 'currency_id': 'COP', 'last_updated': '2022-02-08T12:44:37Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-01-05T04:30:00Z', 'end_time': '2024-01-01T04:59:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO2298', 'promotion_id': 'MCO2298', 'promotion_type': 'campaign'}}, {'id': '274', 'type': 'promotion', 'amount': 36100, 'regular_amount': 89900, 'currency_id': 'COP', 'last_updated': '2022-02-08T12:44:37Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-02-09T05:00:00Z', 'end_time': '2022-02-10T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1583417-MCO563871264', 'promotion_type': 'deal_of_the_day'}}]",{'display_currency': 'COP'},[],[],[],36,1075.0,0,COP,CO-CUN,Cundinamarca,TUNPQ0ZVTjMxMDQy,Funza,False,me2,['fulfillment'],fulfillment,False,,,,,"{'id': 'CO', 'name': 'Colombia'}","{'id': 'CO-CUN', 'name': 'Cundinamarca'}","{'id': 'TUNPQ0ZVTjMxMDQy', 'name': 'Funza'}",,,6,Begônia,Nuevo,D150919008,7,1,1,1
MCO553635053,MCO,Lampara Luna Grande 3d Cambia Colores + Base + Control,49900,,COP,5000,500,buy_it_now,gold_special,2040-02-14T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-553635053-lampara-luna-grande-3d-cambia-colores-base-control-_JM,http://http2.mlstatic.com/D_832916-MCO44135514611_112020-O.jpg,832916-MCO44135514611_112020,True,99900,MCO167818,,MCO-TABLE_AND_DESK_LAMPS,,15,False,,,,,,195980623,,,False,False,,MCO553635053,"[{'id': '924dbbc2-c6ab-4d13-b8a2-4a2dde0be205', 'type': 'standard', 'amount': 99900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2020-12-17T18:57:40Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '46', 'type': 'promotion', 'amount': 49900, 'regular_amount': 99900, 'currency_id': 'COP', 'last_updated': '2022-02-10T13:37:43Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-01-05T04:30:00Z', 'end_time': '2024-01-01T04:59:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO2298', 'promotion_id': 'MCO2298', 'promotion_type': 'campaign'}}, {'id': '47', 'type': 'promotion', 'amount': 48951, 'regular_amount': 99900, 'currency_id': 'COP', 'last_updated': '2022-02-10T13:37:43Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-02-14T23:00:00Z', 'end_time': '2022-02-15T05:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1596200-MCO553635053', 'promotion_type': 'lightning'}}]",{'display_currency': 'COP'},[],[],[],36,1386.11,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,"{'id': 'CO', 'name': 'Colombia'}","{'id': 'CO-DC', 'name': 'Bogotá D.C.'}","{'id': 'TUNPQ01BUjU5NzU1', 'name': 'Martires'}",,,3,MOON LAMPP,Nuevo,CONTROL,6,1,1,1
MCO846320317,MCO,Set Sofacama Tapizado + Poltrona + Mesa Centro + Puff,2783400,,COP,1,0,buy_it_now,gold_special,2041-12-25T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-846320317-set-sofacama-tapizado-poltrona-mesa-centro-puff-_JM,http://http2.mlstatic.com/D_883692-MCO48711651612_122021-I.jpg,883692-MCO48711651612_122021,True,2929900,MCO166338,1660.0,MCO-LIVING_ROOM_SETS,,14,True,,,,,,471883043,,,False,False,,MCO846320317,"[{'id': '1', 'type': 'standard', 'amount': 2929900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-30T19:31:28Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '2', 'type': 'promotion', 'amount': 2783400, 'regular_amount': 2929900, 'currency_id': 'COP', 'last_updated': '2022-02-01T21:07:17Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-01-05T04:30:00Z', 'end_time': '2024-01-01T04:59:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO2298', 'promotion_id': 'MCO2298', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],36,77316.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ0NIQTk2OTI1,Chapinero,True,not_specified,[],not_specified,False,,,,,"{'id': 'CO', 'name': 'Colombia'}","{'id': 'CO-DC', 'name': 'Bogotá D.C.'}","{'id': 'TUNPQ0NIQTk2OTI1', 'name': 'Chapinero'}",,,3,Alameda,Nuevo,Sala Dominic En Tela + Mesa Centro Montecarlo,4,0,1,1
MCO559469591,MCO,Cámara Robótica 3 Antenas Wifi 1080p Micro Sd Nueva Garantia,94905,,COP,500,500,buy_it_now,gold_pro,2040-04-16T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-559469591-camara-robotica-3-antenas-wifi-1080p-micro-sd-nueva-garantia-_JM,http://http2.mlstatic.com/D_837039-MCO41503357259_042020-I.jpg,837039-MCO41503357259_042020,True,99900,MCO5844,,MCO-SURVEILLANCE_CAMERAS,,13,True,,,,,,549945381,,,False,False,,MCO559469591,"[{'id': '20', 'type': 'standard', 'amount': 99900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-25T15:39:36Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '24', 'type': 'promotion', 'amount': 94905, 'regular_amount': 99900, 'currency_id': 'COP', 'last_updated': '2022-02-09T17:09:12Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-02-13T11:00:00Z', 'end_time': '2022-02-13T17:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': '1591364-MCO559469591', 'promotion_type': 'lightning'}}, {'id': '25', 'type': 'promotion', 'amount': 94905, 'regular_amount': 99900, 'currency_id': 'COP', 'last_updated': '2022-02-09T17:09:12Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-02-07T04:30:00Z', 'end_time': '2022-02-21T05:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO4056', 'promotion_id': 'MCO4056', 'promotion_type': 'campaign'}}, {'id': '26', 'type': 'promotion', 'amount': 94905, 'regular_amount': 99900, 'currency_id': 'COP', 'last_updated': '2022-02-09T17:09:12Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],12,7908.75,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,True,me2,"['self_service_in', 'fbm_in_process', 'mandatory_free_shipping']",cross_docking,False,,,,,"{'id': 'CO', 'name': 'Colombia'}","{'id': 'CO-DC', 'name': 'Bogotá D.C.'}","{'id': 'TUNPQ01BUjU5NzU1', 'name': 'Martires'}",,,4,Camara Wifi,Nuevo,Z01D,6,0,1,1
MCO598983127,MCO,Comoda Santino 4 Cajones Wengue,290900,,COP,150,200,buy_it_now,gold_special,2041-08-14T15:21:18.000Z,new,https://articulo.mercadolibre.com.co/MCO-598983127-comoda-santino-4-cajones-wengue-_JM,http://http2.mlstatic.com/D_690126-MCO44371206592_122020-O.jpg,690126-MCO44371206592_122020,True,465900,MCO441810,1471.0,MCO-STORAGE_DRAWERS,,12,False,,,,,,686352448,,,False,False,,MCO598983127,"[{'id': '100', 'type': 'standard', 'amount': 705900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-09T15:24:09Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '103', 'type': 'promotion', 'amount': 290900, 'regular_amount': 465900, 'currency_id': 'COP', 'last_updated': '2022-02-11T16:06:02Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2021-01-05T04:30:00Z', 'end_time': '2024-01-01T04:59:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO2298', 'promotion_id': 'MCO2298', 'promotion_type': 'campaign'}}]",{'display_currency': 'COP'},[],[],[],36,8080.56,0,COP,CO-VAC,Valle Del Cauca,TUNPQ1lVTTE2MGZm,Yumbo,True,not_specified,[],not_specified,False,,,,,"{'id': 'CO', 'name': 'Colombia'}","{'id': 'CO-VAC', 'name': 'Valle Del Cauca'}","{'id': 'TUNPQ1lVTTE2MGZm', 'name': 'Yumbo'}",,,3,,Nuevo,CLW 1270,3,0,0,1
